sentence text labels
6 le O

6 fond O

6 de O

6 la O

6 requête O

6 . O

7 EN O

7 FAIT O

8 I O

8 . O

8 LES O

8 CIRCONSTANCES O

8 DE O

8 L O

8 ' O

8 ESPÈCE O

9 Le O

9 requérant O

9 est O

9 né O

9 en O

9 1981 B-DATE

9 et O

9 réside O

9 à O

9 Stoke B-LOC

9 - I-LOC

9 on I-LOC

9 -Trent I-LOC

9 . O

10 Le B-DATE

10 14 I-DATE

10 mai I-DATE

10 2002 I-DATE

10 , O

10 il O

10 fut O

10 arrêté O

10 car O

10 il O

10 était O

10 soupçonné O

10 d O

10 ' O

10 avoir O

10 intimidé O

10 des O

10 témoins O

10 . O

11 Au O

11 cours O

11 d O

11 ' O

11 une O

11 parade O

11 d O

11 ' O

11 identification O

11 qui O

11 se O

11 tint O

11 l B-TIME

11 ' I-TIME

11 après I-TIME

11 - I-TIME

11 midi I-TIME

11 même I-TIME

11 , O

11 l O

11 ' O

11 un O

11 des O

11 deux B-QUANTITY

11 témoins O

11 le O

11 reconnut O

11 formellement O

11 . O

12 Le O

12 requérant O

12 indique O

12 que O

12 cette O

12 dame O

12 a O

12 admis O

12 dans O

12 sa O

12 déposition O

12 initiale O

12 à O

12 la O

12 police O

12 qu O

12 ' O

12 elle O

12 consommait O

12 de O

12 l O

12 ' O

12 héroïne O

12 et O

12 n O

12 ' O

12 était O

12 par O

12 nature O

12 pas O

12 un O

12 témoin O

12 fiable O

12 . O

13 Le O

13 requérant O

13 fut O

13 par O

13 la O

13 suite O

13 inculpé O

13 de O

13 cinq B-QUANTITY

13 chefs O

13 d O

13 ' O

13 entrave O

13 intentionnelle O

13 à O

13 l O

13 ' O

13 exercice O

13 de O

13 la O

13 justice O

13 . O

14 Il O

14 plaida O

14 non O

14 coupable O

14 le B-DATE

14 2 I-DATE

14 août I-DATE

14 2002 I-DATE

14 et O

14 le O

14 procès O

14 fut O

14 renvoyé O

14 au O

14 7 B-DATE

14 octobre I-DATE

14 2002 I-DATE

14 devant O

14 la O

14 Crown B-ORG

14 Court I-ORG

14 de O

14 Stoke B-LOC

14 - I-LOC

14 on I-LOC

14 -Trent I-LOC

14 . O

15 Aucun O

15 juge O

15 n O

15 ' O

15 étant O

15 disponible O

15 à O

15 la O

15 date O

15 prévue O

15 , O

15 le O

15 procès O

15 fut O

15 reporté O

15 au O

15 3 B-DATE

15 février I-DATE

15 2003 I-DATE

15 . O

16 Le B-DATE

16 deuxième I-DATE

16 jour I-DATE

16 , O

16 le O

16 témoin O

16 qui O

16 avait O

16 identifié O

16 le O

16 requérant O

16 ne O

16 comparut O

16 pas O

16 et O

16 le O

16 procès O

16 dut O

16 être O

16 suspendu O

16 . O

17 Lorsque O

17 celui O

17 - O

17 ci O

17 se O

17 tint O

17 le B-DATE

17 15 I-DATE

17 septembre I-DATE

17 2003 I-DATE

17 , O

17 le O

17 ministère O

17 public O

17 ( O

17 Counsel B-ORG

17 for I-ORG

17 the I-ORG

17 Crown I-ORG

17 ) O

17 s O

17 ' O

17 adressa O

17 au O

17 tribunal O

17 en O

17 ces O

17 termes O

17 : O

18 « O

18 Lorsque O

18 l O

18 ' O

18 affaire O

18 est O

18 passée O

18 en O

18 jugement O

18 en O

18 février B-DATE

18 , O

18 [ O

18 L B-PER

18 . I-PER

18 ] O

18 a O

18 été O

18 présente O

18 le B-DATE

18 premier I-DATE

18 jour I-DATE

18 . O

19 Elle O

19 n O

19 ' O

19 a O

19 pas O

19 été O

19 appelée O

19 à O

19 la O

19 barre O

19 pour O

19 témoigner O

19 et O

19 n O

19 ' O

19 est O

19 pas O

19 revenue O

19 le B-DATE

19 deuxième I-DATE

19 jour I-DATE

19 . O

20 Cela O

20 n O

20 ' O

20 a O

20 pas O

20 manqué O

20 de O

20 causer O

20 quelque O

20 préoccupation O

20 . O

21 Je O

21 pense O

21 qu O

21 ' O

21 il O

21 est O

21 juste O

21 de O

21 dire O

21 que O

21 , O

21 à O

21 différentes O

21 étapes O

21 du O

21 procès O

21 , O

21 elle O

21 a O

21 soufflé O

21 le O

21 chaud O

21 et O

21 le O

21 froid O

21 . O

22 [ O

22 L B-PER

22 . I-PER

22 ] O

22 a O

22 indiqué O

22 aux O

22 policiers O

22 qui O

22 ont O

22 récemment O

22 pris O

22 contact O

22 avec O

22 elle O

22 , O

22 et O

22 elle O

22 l O

22 ' O

22 a O

22 répété O

22 hier B-DATE

22 encore O

22 , O

22 qu O

22 ' O

22 elle O

22 ne O

22 souhaitait O

22 pas O

22 réellement O

22 témoigner O

22 . O

23 Elle O

23 est O

23 venue O

23 au O

23 tribunal O

23 aujourd B-DATE

23 ' I-DATE

23 hui I-DATE

23 et O

23 , O

23 avec O

23 la O

23 permission O

23 de O

23 mon O

23 éminent O

23 collègue O

23 , O

23 j O

23 ' O

23 ai O

23 pu O

23 avoir O

23 une O

23 conversation O

23 avec O

23 elle O

23 . O

24 Votre O

24 Honneur O

24 , O

24 le O

24 fait O

24 est O

24 qu O

24 ' O

24 elle O

24 ne O

24 veut O

24 pas O

24 témoigner O

24 . O

25 Elle O

25 a O

25 pour O

25 cela O

25 des O

25 raisons O

25 personnelles O

25 que O

25 je O

25 n O

25 ' O

25 entends O

25 pas O

25 divulguer O

25 en O

25 public O

25 . O

26 Elle O

26 s O

26 ' O

26 est O

26 engagée O

26 dans O

26 une O

26 nouvelle O

26 relation O

26 . O

27 Elle O

27 a O

27 avancé O

27 dans O

27 la O

27 vie O

27 . O

28 Elle O

28 tente O

28 de O

28 toutes O

28 ses O

28 forces O

28 de O

28 mettre O

28 les O

28 événements O

28 liés O

28 à O

28 toute O

28 cette O

28 affaire O

28 derrière O

28 elle O

28 . O

29 Elle O

29 a O

29 convaincu O

29 les O

29 policiers O

29 qui O

29 lui O

29 ont O

29 parlé O

29 hier O

29 et O

29 les O

29 personnes O

29 dont O

29 je O

29 tire O

29 mes O

29 instructions O

29 qu O

29 ' O

29 aucune O

29 menace O

29 n O

29 ' O

29 a O

29 été O

29 exercée O

29 contre O

29 elle O

29 en O

29 rapport O

29 avec O

29 la O

29 procédure O

29 d O

29 ' O

29 aujourd O

29 ' O

29 hui O

29 . O

30 Elle O

30 insiste O

30 sur O

30 le O

30 fait O

30 que O

30 ni O

30 [ O

30 le O

30 requérant O

30 ] O

30 ni O

30 d O

30 ' O

30 autres O

30 personnes O

30 agissant O

30 pour O

30 le O

30 compte O

30 de O

30 celui O

30 - O

30 ci O

30 ne O

30 sont O

30 entrés O

30 en O

30 contact O

30 avec O

30 elle O

30 . O

31 Nous O

31 ne O

31 pensons O

31 pas O

31 , O

31 en O

31 raison O

31 de O

31 la O

31 nature O

31 de O

31 cette O

31 allégation O

31 , O

31 qu O

31 ' O

31 elle O

31 doive O

31 être O

31 contrainte O

31 de O

31 témoigner O

31 en O

31 l O

31 ' O

31 affaire O

31 . O

32 Votre O

32 Honneur O

32 , O

32 nous O

32 avons O

32 eu O

32 une O

32 discussion O

32 très O

32 approfondie O

32 dont O

32 il O

32 ressort O

32 que O

32 , O

32 sans O

32 le O

32 témoignage O

32 de O

32 [ O

32 L B-PER

32 . I-PER

32 ] O

32 , O

32 nous O

32 ne O

32 pouvons O

32 à O

32 l O

32 ' O

32 évidence O

32 pas O

32 aller O

32 plus O

32 loin O

32 . O

33 Je O

33 n O

33 ' O

33 ai O

33 aucun O

33 élément O

33 de O

33 preuve O

33 à O

33 présenter O

33 . O

34 Il O

34 y O

34 a O

34 lieu O

34 de O

34 rendre O

34 le O

34 verdict O

34 . O

34 » O

35 Le O

35 requérant O

35 fut O

35 dûment O

35 acquitté O

35 . O

36 Son O

36 avocat O

36 ayant O

36 demandé O

36 que O

36 les O

36 dépens O

36 de O

36 son O

36 client O

36 lui O

36 soient O

36 remboursés O

36 , O

36 le O

36 juge O

36 refusa O

36 en O

36 déclarant O

36 : O

37 « O

37 Pareil O

37 remboursement O

37 est O

37 refusé O

37 . O

38 Il O

38 y O

38 a O

38 des O

38 éléments O

38 de O

38 preuve O

38 clairs O

38 dans O

38 les O

38 pièces O

38 du O

38 dossier O

38 . O

39 Le O

39 ministère O

39 public O

39 est O

39 d O

39 ' O

39 avis O

39 qu O

39 ' O

39 il O

39 n O

39 ' O

39 entend O

39 pas O

39 contraindre O

39 cette O

39 personne O

39 à O

39 témoigner O

39 bien O

39 qu O

39 ' O

39 il O

39 existe O

39 des O

39 éléments O

39 de O

39 preuve O

39 convaincants O

39 sur O

39 ces O

39 questions O

39 . O

40 Il O

40 s O

40 ' O

40 agit O

40 d O

40 ' O

40 un O

40 pouvoir O

40 discrétionnaire O

40 que O

40 , O

40 je O

40 le O

40 crains O

40 , O

40 je O

40 n O

40 ' O

40 exercerai O

40 pas O

40 en O

40 votre O

40 faveur O

40 . O

40 » O

41 Le O

41 requérant O

41 interjeta O

41 appel O

41 . O

41 Il O

41 fut O

41 débouté O

41 le B-DATE

41 14 I-DATE

41 novembre I-DATE

41 2003 I-DATE

41 avec O

41 l O

41 ' O

41 explication O

41 suivante O

41 : O

41 « O

41 Pour O

41 pouvoir O

41 être O

41 contestée O

41 en O

41 appel O

41 en O

41 tant O

41 que O

41 sentence O

41 , O

41 la O

41 décision O

41 doit O

41 faire O

41 suite O

41 à O

41 une O

41 condamnation O

41 . O

42 Or O

42 la O

42 décision O

42 de O

42 rembourser O

42 les O

42 dépens O

42 du O

42 défendeur O

42 n O

42 ' O

42 étant O

42 prise O

42 que O

42 lorsque O

42 l O

42 ' O

42 action O

42 publique O

42 n O

42 ' O

42 a O

42 pas O

42 abouti O

42 , O

42 elle O

42 ne O

42 constitue O

42 pas O

42 une O

42 sentence O

42 et O

42 ne O

42 peut O

42 donc O

42 faire O

42 l O

42 ' O

42 objet O

42 d O

42 ' O

42 un O

42 recours O

42 devant O

42 la O

42 chambre O

42 criminelle O

42 de O

42 la O

42 Cour O

42 d O

42 ' O

42 appel O

42 . O

42 » O

43 PROCÉDURE O

44 L’affaire O

44 a O

44 été O

44 déférée O

44 à O

44 la O

44 Cour O

44 par O

44 la O

44 Commission O

44 européenne O

44 des O

44 Droits O

44 de O

44 l’Homme O

44 ( O

44 " O

44 la O

44 Commission O

44 " O

44 ) O

44 puis O

44 le O

44 Gouvernement O

44 du O

44 Royaume B-LOC

44 de I-LOC

44 Suède I-LOC

44 ( O

44 " O

44 le O

44 Gouvernement O

44 " O

44 ) O

44 , O

44 les B-DATE

44 13 I-DATE

44 juillet I-DATE

44 et O

44 8 B-DATE

44 septembre I-DATE

44 1989 I-DATE

44 respectivement O

44 , O

44 dans O

44 le O

44 délai O

44 de O

44 trois O

44 mois O

44 qu’ouvrent O

44 les O

44 articles O

44 32 O

44 par O

44 . O

44 1 O

44 et O

44 47 O

44 ( O

44 art O

44 . O

44 32 O

44 - O

44 1 O

44 , O

44 art O

44 . O

44 47 O

44 ) O

44 de O

44 la O

44 Convention O

44 . O

45 A O

45 son O

45 origine O

45 se O

45 trouve O

45 une O

45 requête O

45 ( O

45 no O

45 11581 B-CODE

45 / I-CODE

45 85 I-CODE

45 ) O

45 dirigée O

45 contre O

45 la O

45 Suède B-LOC

45 et O

45 dont O

45 un O

45 citoyen O

45 finlandais B-NATIONALITY

45 , O

45 M B-PER

45 . I-PER

45 Peter I-PER

45 Darby I-PER

45 , O

45 avait O

45 saisi O

45 la O

45 Commission O

45 le B-DATE

45 20 I-DATE

45 novembre I-DATE

45 1984 I-DATE

45 en O

45 vertu O

45 de O

45 l’article O

45 25 O

45 ( O

45 art O

45 . O

45 25 O

45 ) O

45 . O

46 La O

46 demande O

46 de O

46 la O

46 Commission O

46 renvoie O

46 aux O

46 articles O

46 44 O

46 et O

46 48 O

46 ( O

46 art O

46 . O

46 44 O

46 , O

46 art O

46 . O

46 48 O

46 ) O

46 ainsi O

46 qu’à O

46 la O

46 déclaration O

46 suédoise B-NATIONALITY

46 reconnaissant O

46 la O

46 juridiction O

46 obligatoire O

46 de O

46 la O

46 Cour O

46 ( O

46 article O

46 46 O

46 ) O

46 ( O

46 art O

46 . O

46 46 O

46 ) O

46 . O

47 Comme O

47 la O

47 requête O

47 du O

47 Gouvernement O

47 , O

47 elle O

47 a O

47 pour O

47 objet O

47 d’obtenir O

47 une O

47 décision O

47 sur O

47 le O

47 point O

47 de O

47 savoir O

47 si O

47 les O

47 faits O

47 de O

47 la O

47 cause O

47 révèlent O

47 un O

47 manquement O

47 de O

47 l’État O

47 défendeur O

47 aux O

47 exigences O

47 des O

47 articles O

47 9 O

47 et O

47 14 O

47 ( O

47 art O

47 . O

47 14+9 O

47 ) O

47 de O

47 la O

47 Convention O

47 , O

47 le O

47 second O

47 combiné O

47 avec O

47 le O

47 premier O

47 et O

47 avec O

47 l’article O

47 1 O

47 du O

47 Protocole O

47 no O

47 1 O

47 ( O

47 art O

47 . O

47 14+P1 O

47 - O

47 1 O

47 ) O

47 . O

48 En O

48 réponse O

48 à O

48 l’invitation O

48 prévue O

48 à O

48 l’article O

48 33 O

48 par O

48 . O

48 3 O

48 d O

48 ) O

48 du O

48 règlement O

48 , O

48 le O

48 requérant O

48 a O

48 manifesté O

48 le O

48 désir O

48 de O

48 participer O

48 à O

48 l’instance O

48 et O

48 a O

48 désigné O

48 son O

48 conseil O

48 ( O

48 article O

48 30 O

48 ) O

48 . O

49 La O

49 Chambre O

49 à O

49 constituer O

49 comprenait O

49 de O

49 plein O

49 droit O

49 Mme B-LEGAL_PROFESSIONAL

49 E I-LEGAL_PROFESSIONAL

49 . I-LEGAL_PROFESSIONAL

49 Palm I-LEGAL_PROFESSIONAL

49 , O

49 juge O

49 élu O

49 de O

49 nationalité O

49 suédoise B-NATIONALITY

49 ( O

49 article O

49 43 O

49 de O

49 la O

49 Convention O

49 ) O

49 ( O

49 art O

49 . O

49 43 O

49 ) O

49 , O

49 et O

49 M B-LEGAL_PROFESSIONAL

49 . I-LEGAL_PROFESSIONAL

49 R I-LEGAL_PROFESSIONAL

49 . I-LEGAL_PROFESSIONAL

49 Ryssdal I-LEGAL_PROFESSIONAL

49 , O

49 président O

49 de O

49 la O

49 Cour O

49 ( O

49 article O

49 21 O

49 par O

49 . O

49 3 O

49 b O

49 ) O

49 du O

49 règlement O

49 ) O

49 . O

50 Le B-DATE

50 25 I-DATE

50 août I-DATE

50 1989 I-DATE

50 , O

50 celui O

50 - O

50 ci O

50 en O

50 a O

50 désigné O

50 par O

50 tirage O

50 au O

50 sort O

50 les O

50 cinq B-QUANTITY

50 autres O

50 membres O

50 , O

50 à O

50 savoir O

50 MM B-LEGAL_PROFESSIONAL

50 . I-LEGAL_PROFESSIONAL

50 L I-LEGAL_PROFESSIONAL

50 . I-LEGAL_PROFESSIONAL

50 - I-LEGAL_PROFESSIONAL

50 E I-LEGAL_PROFESSIONAL

50 . I-LEGAL_PROFESSIONAL

50 Pettiti I-LEGAL_PROFESSIONAL

50 , O

50 C B-LEGAL_PROFESSIONAL

50 . I-LEGAL_PROFESSIONAL

50 Russo I-LEGAL_PROFESSIONAL

50 , O

50 A B-LEGAL_PROFESSIONAL

50 . I-LEGAL_PROFESSIONAL

50 Spielmann I-LEGAL_PROFESSIONAL

50 , O

50 N B-LEGAL_PROFESSIONAL

50 . I-LEGAL_PROFESSIONAL

50 Valticos I-LEGAL_PROFESSIONAL

50 et O

50 I B-LEGAL_PROFESSIONAL

50 . I-LEGAL_PROFESSIONAL

50 Foighel I-LEGAL_PROFESSIONAL

50 , O

50 en O

50 présence O

50 du O

50 greffier O

50 ( O

50 articles O

50 43 O

50 in O

50 fine O

50 de O

50 la O

50 Convention O

50 et O

50 21 O

50 par O

50 . O

50 4 O

50 du O

50 règlement O

50 ) O

50 ( O

50 art O

50 . O

50 43 O

50 ) O

50 . O

51 Ayant O

51 assumé O

51 la O

51 présidence O

51 de O

51 la O

51 Chambre O

51 ( O

51 article O

51 21 O

51 par O

51 . O

51 5 O

51 du O

51 règlement O

51 ) O

51 , O

51 M B-LEGAL_PROFESSIONAL

51 . I-LEGAL_PROFESSIONAL

51 Ryssdal I-LEGAL_PROFESSIONAL

51 a O

51 consulté O

51 par O

51 l’intermédiaire O

51 du O

51 greffier O

51 l’agent O

51 du O

51 Gouvernement O

51 , O

51 le O

51 délégué O

51 de O

51 la O

51 Commission O

51 et O

51 le O

51 conseil O

51 du O

51 requérant O

51 au O

51 sujet O

51 de O

51 la O

51 nécessité O

51 d’une O

51 procédure O

51 écrite O

51 ( O

51 article O

51 37 O

51 par O

51 . O

51 1 O

51 ) O

51 . O

52 Il O

52 a O

52 en O

52 outre O

52 accueilli O

52 la O

52 demande O

52 d’assistance O

52 judiciaire O

52 de O

52 M B-PER

52 . I-PER

52 Darby I-PER

52 ( O

52 article O

52 4 O

52 de O

52 l’addendum O

52 au O

52 règlement O

52 de O

52 la O

52 Cour O

52 ) O

52 . O

53 Conformément O

53 à O

53 son O

53 ordonnance O

53 , O

53 le O

53 greffier O

53 a O

53 reçu O

53 le O

53 mémoire O

53 de O

53 l’intéressé O

53 le B-DATE

53 28 I-DATE

53 février I-DATE

53 1990 I-DATE

53 , O

53 puis O

53 celui O

53 du O

53 Gouvernement O

53 le O

53 6 B-DATE

53 mars I-DATE

53 ; O

53 par O

53 une O

53 lettre O

53 du O

53 6 B-DATE

53 avril I-DATE

53 , O

53 le O

53 secrétaire O

53 de O

53 la O

53 Commission O

53 l’a O

53 informé O

53 que O

53 le O

53 délégué O

53 s’exprimerait O

53 lors O

53 des O

53 audiences O

53 . O

54 Le B-DATE

54 16 I-DATE

54 janvier I-DATE

54 1990 I-DATE

54 , O

54 le O

54 président O

54 a O

54 fixé O

54 au O

54 22 B-DATE

54 mai I-DATE

54 la O

54 date O

54 d’ouverture O

54 de O

54 la O

54 procédure O

54 orale O

54 après O

54 avoir O

54 recueilli O

54 l’opinion O

54 des O

54 comparants O

54 par O

54 les O

54 soins O

54 du O

54 greffier O

54 ( O

54 article O

54 38 O

54 du O

54 règlement O

54 ) O

54 . O

55 Les O

55 débats O

55 se O

55 sont O

55 déroulés O

55 en O

55 public O

55 le O

55 jour O

55 dit O

55 , O

55 au O

55 Palais O

55 des O

55 Droits O

55 de O

55 l’Homme O

55 à O

55 Strasbourg O

55 . O

56 La O

56 Cour O

56 avait O

56 tenu O

56 auparavant O

56 une O

56 réunion O

56 préparatoire O

56 . O

57 Ont O

57 comparu O

57 : O

58 pour O

58 le O

58 Gouvernement O

58 : O

59 M B-LEGAL_PROFESSIONAL

59 . I-LEGAL_PROFESSIONAL

59 H I-LEGAL_PROFESSIONAL

59 . I-LEGAL_PROFESSIONAL

59 Corell I-LEGAL_PROFESSIONAL

59 , O

59 ambassadeur O

59 , O

59 sous O

59 - O

59 secrétaire O

59 aux O

59 Affaires O

59 juridiques O

59 et O

59 consulaires O

59 , O

59 agent O

59 , O

60 Mme B-LEGAL_PROFESSIONAL

60 C I-LEGAL_PROFESSIONAL

60 . I-LEGAL_PROFESSIONAL

60 Westerling I-LEGAL_PROFESSIONAL

60 , O

60 conseiller O

60 juridique O

60 au O

60 ministère O

60 des O

60 Finances O

60 , O

61 M B-LEGAL_PROFESSIONAL

61 . I-LEGAL_PROFESSIONAL

61 C I-LEGAL_PROFESSIONAL

61 . I-LEGAL_PROFESSIONAL

61 - I-LEGAL_PROFESSIONAL

61 H I-LEGAL_PROFESSIONAL

61 . I-LEGAL_PROFESSIONAL

61 Ehrencrona I-LEGAL_PROFESSIONAL

61 , O

61 conseiller O

61 juridique O

61 au O

61 ministère O

61 des O

61 Affaires O

61 étrangères O

61 , O

61 conseillers O

61 ; O

62 pour O

62 la O

62 Commission O

63 M B-LEGAL_PROFESSIONAL

63 . I-LEGAL_PROFESSIONAL

63 J I-LEGAL_PROFESSIONAL

63 . I-LEGAL_PROFESSIONAL

63 A I-LEGAL_PROFESSIONAL

63 . I-LEGAL_PROFESSIONAL

63 Frowein I-LEGAL_PROFESSIONAL

63 , O

63 délégué O

63 ; O

64 pour O

64 le O

64 requérant O

65 Me B-LEGAL_PROFESSIONAL

65 C I-LEGAL_PROFESSIONAL

65 . I-LEGAL_PROFESSIONAL

65 Palme I-LEGAL_PROFESSIONAL

65 , O

65 avocat O

65 , O

65 conseil O

65 . O

66 La O

66 Cour O

66 a O

66 entendu O

66 en O

66 leurs O

66 plaidoiries O

66 , O

66 ainsi O

66 qu’en O

66 leurs O

66 réponses O

66 à O

66 ses O

66 questions O

66 , O

66 M B-LEGAL_PROFESSIONAL

66 . I-LEGAL_PROFESSIONAL

66 Corell I-LEGAL_PROFESSIONAL

66 pour O

66 le O

66 Gouvernement O

66 , O

66 M B-LEGAL_PROFESSIONAL

66 . I-LEGAL_PROFESSIONAL

66 Frowein I-LEGAL_PROFESSIONAL

66 pour O

66 la O

66 Commission O

66 et O

66 Me B-LEGAL_PROFESSIONAL

66 Palme I-LEGAL_PROFESSIONAL

66 pour O

66 le O

66 requérant O

66 . O

67 Ce O

67 dernier O

67 a O

67 fait O

67 lui O

67 - O

67 même O

67 une O

67 brève O

67 déclaration O

67 . O

68 EN O

68 FAIT O

69 I O

69 . O

69 LES O

69 CIRCONSTANCES O

69 DE O

69 L’ESPÈCE O

70 A O

70 . O

70 Le O

70 contexte O

71 Citoyen O

71 finlandais B-NATIONALITY

71 d’origine O

71 britannique B-NATIONALITY

71 né O

71 en O

71 1926 B-DATE

71 , O

72 M B-PER

72 . I-PER

72 Peter I-PER

72 Darby I-PER

72 était O

72 en O

72 1977 B-DATE

72 employé O

72 comme O

